catchment,year,trap_number,date_in,date_out,daysout_number,dryleaf_g,dryother_g,organicleaf_gperm2,organicother_gperm2
42,1997,7,1997-06-27,1997-07-17,21,0.0301,1.0203,0.0488,1.7205
42,1997,8,1997-06-27,1997-07-17,21,0.1244,0.5315,0.2019,0.8963
42,1997,9,1997-06-27,1997-07-17,21,0.117,0.715,0.1898,1.2057
42,1997,10,1997-06-27,1997-07-17,21,0.6843,0.923,1.1104,1.5564
42,1997,1,1997-08-30,1997-09-19,21,37.63,1.9196,61.06,3.237
42,1997,2,1997-08-30,1997-09-19,21,26.25,1.0914,42.5943,1.8404
42,1997,3,1997-08-30,1997-09-19,21,16.67,0.7586,27.0494,1.2792
42,1997,4,1997-08-30,1997-09-19,21,11.59,1.653,18.8064,2.7874
42,1997,5,1997-08-30,1997-09-19,21,22.58,0.601,36.6392,1.0135
42,1997,6,1997-08-30,1997-09-19,21,20.45,0.127,33.183,0.2142
42,1997,7,1997-08-30,1997-09-19,21,10.22,0.1471,16.5834,0.2481
42,1997,8,1997-08-30,1997-09-19,21,12.5,0.3966,20.283,0.6688
42,1997,9,1997-08-30,1997-09-19,21,14,5.9327,22.717,10.0042
42,1997,10,1997-08-30,1997-09-19,21,17.62,0.9449,28.5909,1.5934
42,1997,1,1997-06-06,1997-06-26,21,0.1711,4.7983,0.2776,8.0913
42,1997,2,1997-06-06,1997-06-26,21,0.4105,2.1167,0.6661,3.5693
42,1997,3,1997-06-06,1997-06-26,21,0.2264,2.5714,0.3674,4.3361
42,1997,4,1997-06-06,1997-06-26,21,0.0075,3.9911,0.0122,6.7301
42,1997,5,1997-06-06,1997-06-26,21,0.0741,4.6615,0.1202,7.8606
42,1997,6,1997-06-06,1997-06-26,21,0.1946,1.9726,0.3158,3.3263
42,1997,7,1997-06-06,1997-06-26,21,0.1704,2.3495,0.2765,3.9619
42,1997,8,1997-06-06,1997-06-26,21,0.4482,1.6295,0.7273,2.7478
42,1997,9,1997-06-06,1997-06-26,21,0.0927,1.5427,0.1504,2.6014
42,1997,10,1997-06-06,1997-06-26,21,0.5436,2.3632,0.8821,3.985
42,1997,1,1997-08-09,1997-08-29,21,1.9623,4.9895,3.1841,8.4137
42,1997,2,1997-08-09,1997-08-29,21,0.9532,0.9074,1.5467,1.5301
42,1997,3,1997-08-09,1997-08-29,21,0.9454,3.3248,1.534,5.6065
42,1997,4,1997-08-09,1997-08-29,21,1.2004,0.9872,1.9478,1.6647
42,1997,5,1997-08-09,1997-08-29,21,0.8579,1.1054,1.3921,1.864
42,1997,6,1997-08-09,1997-08-29,21,0.9638,0.7998,1.5639,1.3487
42,1997,7,1997-08-09,1997-08-29,21,1.8612,0.654,3.0201,1.1028
42,1997,8,1997-08-09,1997-08-29,21,1.3568,0.8037,2.2016,1.3553
42,1997,9,1997-08-09,1997-08-29,21,1.1851,1.1545,1.923,1.9468
42,1997,10,1997-08-09,1997-08-29,21,0.9869,0.5208,1.6014,0.8782
42,1997,1,1997-10-11,1997-10-31,21,2.7143,2.0276,4.4043,3.4191
42,1997,2,1997-10-11,1997-10-31,21,0.9728,0.0609,1.5785,0.1027
42,1997,3,1997-10-11,1997-10-31,21,0.9685,0.0385,1.5715,0.0649
42,1997,4,1997-10-11,1997-10-31,21,2.0529,0.0136,3.3311,0.0229
42,1997,5,1997-10-11,1997-10-31,21,3.0139,0.1709,4.8905,0.2882
42,1997,6,1997-10-11,1997-10-31,21,1.92,0.9452,3.1155,1.5939
42,1997,7,1997-10-11,1997-10-31,21,1.87,4.9245,3.0343,8.3041
42,1997,8,1997-10-11,1997-10-31,21,1.96,0.0242,3.1804,0.0408
42,1997,9,1997-10-11,1997-10-31,21,3.0743,0.0116,4.9885,0.0196
42,1997,10,1997-10-11,1997-10-31,21,1.1772,0.1208,1.9102,0.2037
42,1997,1,1997-05-17,1997-06-06,21,0.1267,2.8715,0.2056,4.8421
42,1997,2,1997-05-17,1997-06-06,21,NA,0.3973,NA,0.67
42,1997,3,1997-05-17,1997-06-06,21,0.2514,1.3526,0.4079,2.2809
42,1997,4,1997-05-17,1997-06-06,21,NA,0.4385,NA,0.7394
42,1997,5,1997-05-17,1997-06-06,21,0.4898,0.5306,0.7948,0.8947
42,1997,6,1997-05-17,1997-06-06,21,NA,1.0234,NA,1.7257
42,1997,7,1997-05-17,1997-06-06,21,0.4863,1.0692,0.7891,1.803
42,1997,8,1997-05-17,1997-06-06,21,0.2285,0.3067,0.3708,0.5172
42,1997,9,1997-05-17,1997-06-06,21,NA,0.4839,NA,0.816
42,1997,10,1997-05-17,1997-06-06,21,0.0692,0.2694,0.1123,0.4543
42,1997,1,1997-07-18,1997-08-07,21,0.0234,0.5817,0.038,0.9809
42,1997,2,1997-07-18,1997-08-07,21,0.283,0.3243,0.4592,0.5469
42,1997,3,1997-07-18,1997-08-07,21,0.1199,0.3674,0.1946,0.6195
42,1997,4,1997-07-18,1997-08-07,21,0.2937,0.8411,0.4766,1.4183
42,1997,5,1997-07-18,1997-08-07,21,0.0989,0.7048,0.1605,1.1885
42,1997,6,1997-07-18,1997-08-07,21,0.4914,0.7247,0.7974,1.222
42,1997,7,1997-07-18,1997-08-07,21,0.3975,0.3611,0.645,0.6089
42,1997,8,1997-07-18,1997-08-07,21,0.0696,0.2946,0.1129,0.4968
42,1997,9,1997-07-18,1997-08-07,21,0.1701,0.4562,0.276,0.7693
42,1997,10,1997-07-18,1997-08-07,21,0.0766,0.1436,0.1243,0.2421
97,1998,1,1998-08-05,1998-08-25,21,0.7108,0.0981,1.1534,0.1654
97,1998,2,1998-08-05,1998-08-25,21,0.8533,0.3352,1.3846,0.5652
97,1998,3,1998-08-05,1998-08-25,21,0.9666,NA,1.5684,NA
97,1998,4,1998-08-05,1998-08-25,21,0.9568,0.0762,1.5525,0.1285
97,1998,5,1998-08-05,1998-08-25,21,0.8779,NA,1.4245,NA
97,1998,6,1998-08-05,1998-08-25,21,1.1681,0.0119,1.8954,0.0201
97,1998,7,1998-08-05,1998-08-25,21,2.7003,0.209,4.3816,0.3524
97,1998,8,1998-08-05,1998-08-25,21,1.4587,0.1604,2.3669,0.2705
97,1998,9,1998-08-05,1998-08-25,21,1.2015,0.1153,1.9496,0.1944
97,1998,10,1998-08-05,1998-08-25,21,1.8005,0.1345,2.9216,0.2268
97,1998,1,1998-07-15,1998-08-04,21,1.5275,4.2448,2.4786,7.1579
97,1998,2,1998-07-15,1998-08-04,21,1.1507,0.7468,1.8672,1.2593
97,1998,3,1998-07-15,1998-08-04,21,2.6507,0.4524,4.3011,0.7629
97,1998,4,1998-07-15,1998-08-04,21,1.3732,0.1648,2.2282,0.2779
97,1998,5,1998-07-15,1998-08-04,21,1.4879,0.2397,2.4143,0.4042
97,1998,6,1998-07-15,1998-08-04,21,2.1907,4.8788,3.5547,8.227
97,1998,7,1998-07-15,1998-08-04,21,2.98,4.3186,4.8355,7.2823
97,1998,8,1998-07-15,1998-08-04,21,1.0302,10.8927,1.6716,18.3681
97,1998,9,1998-07-15,1998-08-04,21,0.8738,3.0549,1.4179,5.1514
97,1998,10,1998-07-15,1998-08-04,21,1.1303,4.1469,1.8341,6.9928
97,1998,1,1998-06-24,1998-07-14,21,0.5246,0.2423,0.8512,0.4086
97,1998,2,1998-06-24,1998-07-14,21,0.0353,0.3109,0.0573,0.5243
97,1998,3,1998-06-24,1998-07-14,21,0.6002,0.2185,0.9739,0.3685
97,1998,4,1998-06-24,1998-07-14,21,0.0449,0.1954,0.0729,0.3295
97,1998,5,1998-06-24,1998-07-14,21,0.2577,0.2345,0.4182,0.3954
97,1998,6,1998-06-24,1998-07-14,21,0.456,0.598,0.7399,1.0084
97,1998,7,1998-06-24,1998-07-14,21,0.2177,0.1973,0.3532,0.3327
97,1998,8,1998-06-24,1998-07-14,21,0.3888,0.3625,0.6309,0.6113
97,1998,9,1998-06-24,1998-07-14,21,0.2915,0.243,0.473,0.4098
97,1998,10,1998-06-24,1998-07-14,21,0.2849,0.2589,0.4623,0.4366
97,1998,1,1998-06-04,1998-06-24,21,0.3345,0.7658,0.5428,1.2913
97,1998,2,1998-06-04,1998-06-24,21,1.456,0.523,2.3626,0.8819
97,1998,3,1998-06-04,1998-06-24,21,0.3267,0.6982,0.5301,1.1774
97,1998,4,1998-06-04,1998-06-24,21,0.7544,0.6049,1.2241,1.02
97,1998,5,1998-06-04,1998-06-24,21,0.4258,0.5558,0.6909,0.9372
97,1998,6,1998-06-04,1998-06-24,21,1.0153,1.993,1.6475,3.3607
97,1998,7,1998-06-04,1998-06-24,21,0.7055,0.6651,1.1448,1.1215
97,1998,8,1998-06-04,1998-06-24,21,0.9807,0.3226,1.5913,0.544
97,1998,9,1998-06-04,1998-06-24,21,0.1763,0.4022,0.2861,0.6782
97,1998,10,1998-06-04,1998-06-24,21,0.6226,0.6078,1.0103,1.0249
97,1998,1,1998-05-14,1998-06-03,21,0.531,3.471,0.8616,5.8531
97,1998,2,1998-05-14,1998-06-03,21,0.7034,3.8441,1.1414,6.4822
97,1998,3,1998-05-14,1998-06-03,21,1.0308,8.9301,1.6726,15.0586
97,1998,4,1998-05-14,1998-06-03,21,1.2176,3.1715,1.9757,5.348
97,1998,5,1998-05-14,1998-06-03,21,0.9673,5.2866,1.5696,8.9147
97,1998,6,1998-05-14,1998-06-03,21,2.1742,4.8391,3.5279,8.1601
97,1998,7,1998-05-14,1998-06-03,21,0.7823,3.7789,1.2694,6.3723
97,1998,8,1998-05-14,1998-06-03,21,0.5326,2.7639,0.8642,4.6607
97,1998,9,1998-05-14,1998-06-03,21,0.9866,3.8924,1.6009,6.5637
97,1998,10,1998-05-14,1998-06-03,21,0.8705,7.3097,1.4125,12.3262
97,1998,1,1998-10-06,1998-10-26,21,20.1,1.6588,32.6151,2.7972
97,1998,2,1998-10-06,1998-10-26,21,24.5,1.3212,39.7547,2.2279
97,1998,3,1998-10-06,1998-10-26,21,26.71,1.0819,43.3408,1.8244
97,1998,4,1998-10-06,1998-10-26,21,35.27,0.996,57.2306,1.6795
97,1998,5,1998-10-06,1998-10-26,21,29.66,1.7698,48.1275,2.9844
97,1998,6,1998-10-06,1998-10-26,21,22.84,3.6009,37.0611,6.0721
97,1998,7,1998-10-06,1998-10-26,21,12.23,1.72,19.8449,2.9004
97,1998,8,1998-10-06,1998-10-26,21,19.79,33.19,32.1121,55.9675
97,1998,9,1998-10-06,1998-10-26,21,12.58,1.2364,20.4128,2.0849
97,1998,10,1998-10-06,1998-10-26,21,24.32,1.894,39.4626,3.1938
97,1998,1,1998-09-16,1998-10-06,21,74.47,6.1094,120.8381,10.3021
97,1998,2,1998-09-16,1998-10-06,21,50.69,6.1243,82.2517,10.3273
97,1998,3,1998-09-16,1998-10-06,21,64.51,5.1629,104.6766,8.7061
97,1998,4,1998-09-16,1998-10-06,21,55.56,5.728,90.154,9.659
97,1998,5,1998-09-16,1998-10-06,21,50.74,16.1326,82.3328,27.204
97,1998,6,1998-09-16,1998-10-06,21,72.46,7.6295,117.5766,12.8654
97,1998,7,1998-09-16,1998-10-06,21,89.68,8.6248,145.5185,14.5438
97,1998,8,1998-09-16,1998-10-06,21,61.56,7.2368,99.8898,12.2032
97,1998,9,1998-09-16,1998-10-06,21,82.66,5.9512,134.1275,10.0354
97,1998,10,1998-09-16,1998-10-06,21,82.92,7.2001,134.5494,12.1413
97,1998,1,1998-08-25,1998-09-14,21,3.2415,3.2077,5.2598,5.4091
97,1998,2,1998-08-25,1998-09-14,21,4.5963,0.1488,7.4581,0.2509
97,1998,3,1998-08-25,1998-09-14,21,5.0181,0.2062,8.1426,0.3477
97,1998,4,1998-08-25,1998-09-14,21,3.7173,0.1807,6.0318,0.3047
97,1998,5,1998-08-25,1998-09-14,21,3.3965,0.2655,5.5113,0.4477
97,1998,6,1998-08-25,1998-09-14,21,6.4895,0.3451,10.5301,0.5819
97,1998,7,1998-08-25,1998-09-14,21,6.0308,0.1055,9.7858,0.1779
97,1998,8,1998-08-25,1998-09-14,21,5.0601,0.2447,8.2107,0.4126
97,1998,9,1998-08-25,1998-09-14,21,3.1805,15.4501,5.1608,26.0531
97,1998,10,1998-08-25,1998-09-14,21,5.0162,1.1908,8.1395,2.008
97,1999,1,1999-10-05,1999-10-25,21,24.62,1.57,39.95,2.66
97,1999,2,1999-10-05,1999-10-25,21,31.49,1.2,51.1,2.02
97,1999,3,1999-10-05,1999-10-25,21,30.79,1.5,49.96,2.54
97,1999,4,1999-10-05,1999-10-25,21,29.17,1.98,47.33,3.33
97,1999,5,1999-10-05,1999-10-25,21,24.46,1.16,39.69,1.95
97,1999,6,1999-10-05,1999-10-25,21,19.07,1.79,30.94,3.02
97,1999,7,1999-10-05,1999-10-25,21,25.1,1.7,40.73,2.86
97,1999,8,1999-10-05,1999-10-25,21,15.46,1.07,25.09,1.8
97,1999,9,1999-10-05,1999-10-25,21,15.72,1.47,25.51,2.48
97,1999,10,1999-10-05,1999-10-25,21,18.46,1.74,29.95,2.93
97,1999,1,1999-07-31,1999-08-20,21,0.59,0.41,0.95,0.69
97,1999,2,1999-07-31,1999-08-20,21,0.38,0.54,0.61,0.92
97,1999,3,1999-07-31,1999-08-20,21,0.9,0.24,1.46,0.41
97,1999,4,1999-07-31,1999-08-20,21,0.42,2.56,0.68,4.31
97,1999,5,1999-07-31,1999-08-20,21,0.77,1.32,1.24,2.23
97,1999,6,1999-07-31,1999-08-20,21,0.42,3.02,0.69,5.09
97,1999,7,1999-07-31,1999-08-20,21,0.88,17.72,1.43,29.87
97,1999,8,1999-07-31,1999-08-20,21,0.38,0.97,0.61,1.64
97,1999,9,1999-07-31,1999-08-20,21,0.73,0.58,1.18,0.97
97,1999,10,1999-07-31,1999-08-20,21,0.67,0.39,1.08,0.66
97,1999,1,1999-07-14,1999-08-03,21,0.32,0.56,0.52,0.95
97,1999,2,1999-07-14,1999-08-03,21,0.35,0.15,0.57,0.26
97,1999,3,1999-07-14,1999-08-03,21,1.51,0.41,2.44,0.7
97,1999,4,1999-07-14,1999-08-03,21,0.5,0.51,0.82,0.86
97,1999,5,1999-07-14,1999-08-03,21,0.92,1.3,1.5,2.2
97,1999,6,1999-07-14,1999-08-03,21,0.89,0.53,1.45,0.89
97,1999,7,1999-07-14,1999-08-03,21,1.05,0.33,1.71,0.56
97,1999,8,1999-07-14,1999-08-03,21,0.33,0.51,0.54,0.85
97,1999,9,1999-07-14,1999-08-03,21,0.73,0.63,1.19,1.06
97,1999,10,1999-07-14,1999-08-03,21,0.33,0.2,0.54,0.33
97,1999,1,1999-06-22,1999-07-12,21,0.44,4.86,0.72,8.2
97,1999,2,1999-06-22,1999-07-12,21,1.12,1.29,1.81,2.18
97,1999,3,1999-06-22,1999-07-12,21,1.17,0.53,1.9,0.89
97,1999,4,1999-06-22,1999-07-12,21,2.77,1.47,4.5,2.49
97,1999,5,1999-06-22,1999-07-12,21,1.16,1.71,1.88,2.89
97,1999,6,1999-06-22,1999-07-12,21,1.39,4.73,2.25,7.98
97,1999,7,1999-06-22,1999-07-12,21,0.62,4.6,1.01,7.76
97,1999,8,1999-06-22,1999-07-12,21,0.16,2.63,0.27,4.44
97,1999,9,1999-06-22,1999-07-12,21,0.44,1.31,0.71,2.21
97,1999,10,1999-06-22,1999-07-12,21,1.26,6.12,2.05,10.31
97,1999,1,1999-06-01,1999-06-21,21,0.62,0.89,1,1.5
97,1999,2,1999-06-01,1999-06-21,21,0.66,1.01,1.06,1.7
97,1999,3,1999-06-01,1999-06-21,21,0.34,1.01,0.54,1.7
97,1999,4,1999-06-01,1999-06-21,21,0.25,1.02,0.4,1.71
97,1999,5,1999-06-01,1999-06-21,21,1.34,0.86,2.18,1.46
97,1999,6,1999-06-01,1999-06-21,21,0.53,2.84,0.86,4.79
97,1999,7,1999-06-01,1999-06-21,21,0.56,1.27,0.91,2.14
97,1999,8,1999-06-01,1999-06-21,21,0.46,1.29,0.74,2.18
97,1999,9,1999-06-01,1999-06-21,21,1.15,1.31,1.86,2.21
97,1999,10,1999-06-01,1999-06-21,21,0.61,1.15,0.99,1.94
97,1999,1,1999-05-11,1999-05-31,21,0.21,1.88,0.33,3.16
97,1999,2,1999-05-11,1999-05-31,21,0.59,1.94,0.95,3.27
97,1999,3,1999-05-11,1999-05-31,21,0.46,1.67,0.75,2.81
97,1999,4,1999-05-11,1999-05-31,21,0.16,2.53,0.26,4.27
97,1999,5,1999-05-11,1999-05-31,21,0.92,2.38,1.5,4.01
97,1999,6,1999-05-11,1999-05-31,21,0.2,3.12,0.32,5.26
97,1999,7,1999-05-11,1999-05-31,21,0.18,2.6,0.29,4.39
97,1999,8,1999-05-11,1999-05-31,21,0.24,2.6,0.4,4.39
97,1999,9,1999-05-11,1999-05-31,21,0.35,3.26,0.56,5.49
97,1999,10,1999-05-11,1999-05-31,21,1.31,4.52,2.13,7.62
97,1999,1,1999-10-26,1999-11-15,21,2.21,0.13,3.59,0.21
97,1999,2,1999-10-26,1999-11-15,21,3.53,1.44,5.73,2.42
97,1999,3,1999-10-26,1999-11-15,21,4.36,0.25,7.07,0.42
97,1999,4,1999-10-26,1999-11-15,21,2.2,0.19,3.57,0.32
97,1999,5,1999-10-26,1999-11-15,21,41.72,0.19,67.7,0.32
97,1999,6,1999-10-26,1999-11-15,21,3.24,0.6,5.26,1.01
97,1999,7,1999-10-26,1999-11-15,21,76.36,0.35,123.9,0.58
97,1999,8,1999-10-26,1999-11-15,21,3.49,0.37,5.66,0.63
97,1999,9,1999-10-26,1999-11-15,21,5.78,0.36,9.38,0.61
97,1999,10,1999-10-26,1999-11-15,21,15.24,0.2,24.73,0.34
97,1999,1,1999-09-14,1999-10-04,21,71.81,1.05,116.53,1.77
97,1999,2,1999-09-14,1999-10-04,21,71.81,3.32,116.53,5.59
97,1999,3,1999-09-14,1999-10-04,21,63.98,7.15,103.82,12.05
97,1999,4,1999-09-14,1999-10-04,21,57.53,0.41,93.35,0.69
97,1999,5,1999-09-14,1999-10-04,21,63.1,2.9,102.39,4.89
97,1999,6,1999-09-14,1999-10-04,21,76.23,7.2,123.69,12.13
97,1999,7,1999-09-14,1999-10-04,21,89.83,1.55,145.76,2.61
97,1999,8,1999-09-14,1999-10-04,21,67.58,1.39,109.66,2.35
97,1999,9,1999-09-14,1999-10-04,21,78.12,1.78,126.76,3.01
97,1999,10,1999-09-14,1999-10-04,21,78.13,1.54,126.78,2.6
97,1999,1,1999-08-24,1999-09-13,21,2.19,0.5,3.55,0.84
97,1999,2,1999-08-24,1999-09-13,21,7.74,1.2,12.56,2.02
97,1999,3,1999-08-24,1999-09-13,21,7.49,NA,12.15,NA
97,1999,4,1999-08-24,1999-09-13,21,4.84,0.03,7.85,0.05
97,1999,5,1999-08-24,1999-09-13,21,7.01,0.44,11.37,0.75
97,1999,6,1999-08-24,1999-09-13,21,4.94,0.66,8.02,1.11
97,1999,7,1999-08-24,1999-09-13,21,8.8,2.18,14.28,3.67
97,1999,8,1999-08-24,1999-09-13,21,3.61,0.11,5.86,0.18
97,1999,9,1999-08-24,1999-09-13,21,5.08,0.42,8.24,0.71
97,1999,10,1999-08-24,1999-09-13,21,7.34,0.14,11.91,0.23
97,2000,1,2000-07-29,2000-08-18,21,0.7,0.29,1.14,0.49
97,2000,2,2000-07-29,2000-08-18,21,1.13,3.22,1.83,5.43
97,2000,3,2000-07-29,2000-08-18,21,1.01,0.08,1.64,0.13
97,2000,4,2000-07-29,2000-08-18,21,0.65,0.76,1.05,1.28
97,2000,5,2000-07-29,2000-08-18,21,0.69,0.17,1.12,0.29
97,2000,6,2000-07-29,2000-08-18,21,0.43,0.2,0.7,0.34
97,2000,7,2000-07-29,2000-08-18,21,0.52,0.19,0.84,0.32
97,2000,8,2000-07-29,2000-08-18,21,0.49,0.47,0.8,0.79
97,2000,9,2000-07-29,2000-08-18,21,0.92,2.01,1.49,3.39
97,2000,10,2000-07-29,2000-08-18,21,0.66,0.27,1.07,0.46
97,2000,1,2000-07-11,2000-07-31,21,0.53,1.69,0.86,2.85
97,2000,2,2000-07-11,2000-07-31,21,0.72,0.5,1.17,0.84
97,2000,3,2000-07-11,2000-07-31,21,1.23,0.48,2,0.81
97,2000,4,2000-07-11,2000-07-31,21,0.8,0.29,1.3,0.49
97,2000,5,2000-07-11,2000-07-31,21,1.21,1.52,1.96,2.56
97,2000,6,2000-07-11,2000-07-31,21,0.82,0.55,1.33,0.93
97,2000,7,2000-07-11,2000-07-31,21,0.97,0.21,1.57,0.35
97,2000,8,2000-07-11,2000-07-31,21,0.16,4.43,0.26,7.47
97,2000,9,2000-07-11,2000-07-31,21,1.1,0.06,1.78,0.1
97,2000,10,2000-07-11,2000-07-31,21,0.42,0.44,0.68,0.74
97,2000,1,2000-06-26,2000-07-16,21,0.33,0.18,0.54,0.3
97,2000,2,2000-06-26,2000-07-16,21,0.85,0.42,1.38,0.71
97,2000,3,2000-06-26,2000-07-16,21,0.08,0.53,0.13,0.89
97,2000,4,2000-06-26,2000-07-16,21,0.46,0.15,0.75,0.25
97,2000,5,2000-06-26,2000-07-16,21,0.21,0.12,0.34,0.2
97,2000,6,2000-06-26,2000-07-16,21,0.21,0.43,0.34,0.73
97,2000,7,2000-06-26,2000-07-16,21,0.38,0.3,0.62,0.51
97,2000,8,2000-06-26,2000-07-16,21,0.52,0.05,0.84,0.08
97,2000,9,2000-06-26,2000-07-16,21,0.27,0.11,0.44,0.19
97,2000,10,2000-06-26,2000-07-16,21,0.41,NA,0.67,NA
97,2000,1,2000-05-30,2000-06-19,21,0.54,2.79,0.88,4.7
97,2000,2,2000-05-30,2000-06-19,21,1.47,2.26,2.39,3.81
97,2000,3,2000-05-30,2000-06-19,21,1.43,2.47,2.32,4.17
97,2000,4,2000-05-30,2000-06-19,21,0.52,4.09,0.84,6.9
97,2000,5,2000-05-30,2000-06-19,21,1.29,2.45,2.09,4.13
97,2000,6,2000-05-30,2000-06-19,21,0.29,10.78,0.47,18.18
97,2000,7,2000-05-30,2000-06-19,21,0.83,3.03,1.35,5.11
97,2000,8,2000-05-30,2000-06-19,21,0.68,6.84,1.1,11.53
97,2000,9,2000-05-30,2000-06-19,21,1.79,1.29,2.9,2.18
97,2000,10,2000-05-30,2000-06-19,21,1.05,21.25,1.7,35.83
97,2000,1,2000-05-16,2000-06-05,21,0.29,5.19,0.47,8.75
97,2000,2,2000-05-16,2000-06-05,21,2.94,2.1,4.77,3.54
97,2000,3,2000-05-16,2000-06-05,21,1.08,1.92,1.75,3.24
97,2000,4,2000-05-16,2000-06-05,21,0.65,3.52,1.05,5.94
97,2000,5,2000-05-16,2000-06-05,21,0.53,12.2,0.86,20.57
97,2000,6,2000-05-16,2000-06-05,21,0.87,6.33,1.41,10.67
97,2000,7,2000-05-16,2000-06-05,21,0.25,3.58,0.41,6.04
97,2000,8,2000-05-16,2000-06-05,21,0.36,3.51,0.58,5.92
97,2000,9,2000-05-16,2000-06-05,21,0.67,2.38,1.09,4.01
97,2000,10,2000-05-16,2000-06-05,21,0.49,2.96,0.8,4.99
97,2000,1,2000-10-20,2000-11-09,21,1.41,0.12,2.29,0.2
97,2000,2,2000-10-20,2000-11-09,21,1.73,0.12,2.81,0.2
97,2000,3,2000-10-20,2000-11-09,21,1.6,0.13,2.6,0.22
97,2000,4,2000-10-20,2000-11-09,21,1.41,0.2,2.29,0.34
97,2000,5,2000-10-20,2000-11-09,21,3.12,NA,5.06,NA
97,2000,6,2000-10-20,2000-11-09,21,24.08,5.88,39.07,9.92
97,2000,7,2000-10-20,2000-11-09,21,2.55,0.07,4.14,0.12
97,2000,8,2000-10-20,2000-11-09,21,2.14,0.14,3.47,0.24
97,2000,9,2000-10-20,2000-11-09,21,1.48,0.13,2.4,0.22
97,2000,10,2000-10-20,2000-11-09,21,3.94,0.14,6.39,0.24
97,2000,1,2000-09-29,2000-10-19,21,74.04,0.61,120.14,1.03
97,2000,2,2000-09-29,2000-10-19,21,88.97,0.4,144.37,0.67
97,2000,3,2000-09-29,2000-10-19,21,135.14,0.24,219.28,0.4
97,2000,4,2000-09-29,2000-10-19,21,NA,NA,NA,NA
97,2000,5,2000-09-29,2000-10-19,21,103.4,4.71,167.78,7.94
97,2000,6,2000-09-29,2000-10-19,21,76.09,2.47,123.47,4.17
97,2000,7,2000-09-29,2000-10-19,21,109.52,1.28,177.71,2.16
97,2000,8,2000-09-29,2000-10-19,21,62.62,0.14,101.61,0.24
97,2000,9,2000-09-29,2000-10-19,21,93.56,0.09,151.81,0.15
97,2000,10,2000-09-29,2000-10-19,21,82,0.32,133.06,0.54
97,2000,1,2000-08-18,2000-09-07,21,1.01,0.07,1.64,0.12
97,2000,2,2000-08-18,2000-09-07,21,4.2,2.28,6.82,3.84
97,2000,3,2000-08-18,2000-09-07,21,4.39,0.15,7.12,0.25
97,2000,4,2000-08-18,2000-09-07,21,3.46,1.28,5.61,2.16
97,2000,5,2000-08-18,2000-09-07,21,2.27,0.4,3.68,0.67
97,2000,6,2000-08-18,2000-09-07,21,3.16,1.23,5.13,2.07
97,2000,7,2000-08-18,2000-09-07,21,4.53,1.12,7.36,1.89
97,2000,8,2000-08-18,2000-09-07,21,3.32,0.79,5.39,1.33
97,2000,9,2000-08-18,2000-09-07,21,2.08,2.9,3.38,4.89
97,2000,10,2000-08-18,2000-09-07,21,2.74,0.05,4.45,0.08
97,2000,1,2000-09-08,2000-09-28,21,24,0.06,38.94,0.1
97,2000,2,2000-09-08,2000-09-28,21,7.74,1.34,12.56,2.26
97,2000,3,2000-09-08,2000-09-28,21,10.13,1.21,16.44,2.04
97,2000,4,2000-09-08,2000-09-28,21,5.72,0.54,9.28,0.91
97,2000,5,2000-09-08,2000-09-28,21,6.19,5.38,10.04,9.07
97,2000,6,2000-09-08,2000-09-28,21,20.35,1.61,33.02,2.71
97,2000,7,2000-09-08,2000-09-28,21,23.79,0.52,38.6,0.88
97,2000,8,2000-09-08,2000-09-28,21,11.24,0.03,18.24,0.05
97,2000,9,2000-09-08,2000-09-28,21,9.7,0.88,15.74,1.48
97,2000,10,2000-09-08,2000-09-28,21,14.56,0.44,23.63,0.74
99L,1996,1,1996-07-27,1996-08-16,21,1.0041,0.4513,1.6293,0.761
99L,1996,2,1996-07-27,1996-08-16,21,1.5415,0.3823,2.5013,0.6447
99L,1996,3,1996-07-27,1996-08-16,21,1.0654,2.2652,1.7288,3.8197
99L,1996,4,1996-07-27,1996-08-16,21,2.495,0.3298,4.0485,0.5561
99L,1996,5,1996-07-27,1996-08-16,21,0.7882,4.1024,1.279,6.9178
99L,1996,6,1996-07-27,1996-08-16,21,0.9152,0.3127,1.485,0.5273
99L,1996,7,1996-07-27,1996-08-16,21,0.93,1.51,1.5091,2.5463
99L,1996,8,1996-07-27,1996-08-16,21,1.6352,0.3549,2.6533,0.5985
99L,1996,9,1996-07-27,1996-08-16,21,1.7451,0.1846,2.8317,0.3113
99L,1996,10,1996-07-27,1996-08-16,21,0.5755,1.3721,0.9338,2.3137
99L,1996,1,1996-10-01,1996-10-21,21,81.39,8.9916,132.0668,15.1623
99L,1996,2,1996-10-01,1996-10-21,21,93.19,7.9323,151.214,13.376
99L,1996,3,1996-10-01,1996-10-21,21,75.59,6.9032,122.6555,11.6407
99L,1996,4,1996-10-01,1996-10-21,21,72.49,9.6222,117.6253,16.2257
99L,1996,5,1996-10-01,1996-10-21,21,69.63,11.4897,112.9845,19.3748
99L,1996,6,1996-10-01,1996-10-21,21,66.14,12.3868,107.3215,20.8875
99L,1996,7,1996-10-01,1996-10-21,21,79.01,11.0073,128.2049,18.5613
99L,1996,8,1996-10-01,1996-10-21,21,86.13,8.0505,139.7581,13.5754
99L,1996,9,1996-10-01,1996-10-21,21,88.03,7.0753,142.8411,11.9309
