"year","species","treatment","replicate","abundance"
1996,"Pycnopsyche","control",5,0
1996,"Pycnopsyche","control",6,0
1996,"Pycnopsyche","control",7,0
1996,"Pycnopsyche","control",8,0
1996,"Pycnopsyche","control",9,0
1996,"Pycnopsyche","control",10,0
1996,"Pycnopsyche","high",1,0
1996,"Pycnopsyche","high",2,0
1996,"Pycnopsyche","high",3,0
1996,"Pycnopsyche","high",4,0
1996,"Pycnopsyche","high",5,0
1996,"Pycnopsyche","high",6,0
1996,"Pycnopsyche","high",7,0
1996,"Pycnopsyche","high",8,0
1996,"Pycnopsyche","high",9,0
1996,"Pycnopsyche","high",10,0
1996,"Pycnopsyche","medium",1,0
1996,"Pycnopsyche","medium",2,0
1996,"Pycnopsyche","medium",3,0
1996,"Pycnopsyche","medium",4,0
1996,"Pycnopsyche","medium",5,0
1996,"Pycnopsyche","medium",6,0
1996,"Pycnopsyche","medium",7,0
1996,"Pycnopsyche","medium",8,0
1996,"Pycnopsyche","medium",9,0
1996,"Pycnopsyche","medium",10,0
1996,"Rhyacophila","control",1,0
1996,"Rhyacophila","control",2,0
1996,"Rhyacophila","control",3,0
1996,"Rhyacophila","control",4,0
1996,"Rhyacophila","control",5,0
1996,"Rhyacophila","control",6,0
1996,"Rhyacophila","control",7,0
1996,"Rhyacophila","control",8,1
1996,"Rhyacophila","control",9,0
1996,"Rhyacophila","control",10,0
1996,"Rhyacophila","high",1,0
1996,"Rhyacophila","high",2,0
1996,"Rhyacophila","high",3,0
1996,"Rhyacophila","high",4,0
1996,"Rhyacophila","high",5,1
1996,"Rhyacophila","high",6,0
1996,"Rhyacophila","high",7,1
1996,"Rhyacophila","high",8,0
1996,"Rhyacophila","high",9,1
1996,"Rhyacophila","high",10,0
1996,"Rhyacophila","low",1,1
1996,"Rhyacophila","low",2,2
1996,"Rhyacophila","low",3,0
1996,"Rhyacophila","low",4,0
1996,"Rhyacophila","low",5,0
1996,"Rhyacophila","low",6,2
1996,"Rhyacophila","low",7,0
1996,"Rhyacophila","low",8,2
1996,"Rhyacophila","low",9,3
1996,"Rhyacophila","low",10,3
1996,"Rhyacophila","medium",1,0
1996,"Rhyacophila","medium",2,0
1996,"Rhyacophila","medium",3,2
1996,"Rhyacophila","medium",4,0
1996,"Rhyacophila","medium",5,0
1996,"Rhyacophila","medium",6,0
1996,"Rhyacophila","medium",7,0
1996,"Rhyacophila","medium",8,0
1996,"Rhyacophila","medium",9,0
1996,"Rhyacophila","medium",10,1
1996,"Simulium","control",1,0
1996,"Simulium","control",2,0
1996,"Simulium","control",3,0
1996,"Simulium","control",4,0
1996,"Simulium","control",5,0
1996,"Simulium","control",6,0
1996,"Simulium","control",7,1
1996,"Simulium","control",8,0
1996,"Simulium","control",9,0
1996,"Simulium","control",10,0
1996,"Simulium","high",1,0
1996,"Simulium","high",2,0
1996,"Simulium","high",3,0
1996,"Simulium","high",4,0
1996,"Simulium","high",5,0
1996,"Simulium","high",6,0
1996,"Simulium","high",7,0
1996,"Simulium","high",8,0
1996,"Simulium","high",9,0
1996,"Simulium","high",10,1
1996,"Simulium","low",1,0
1996,"Simulium","low",2,0
1996,"Simulium","low",3,0
1996,"Simulium","low",4,0
1996,"Simulium","low",5,0
1996,"Simulium","low",6,0
1996,"Simulium","low",7,0
1996,"Simulium","low",8,0
1996,"Simulium","low",9,0
1996,"Simulium","low",10,0
1996,"Simulium","medium",1,0
1996,"Simulium","medium",2,0
1996,"Simulium","medium",3,0
1996,"Simulium","medium",4,0
1996,"Simulium","medium",5,0
1996,"Simulium","medium",6,0
1996,"Simulium","medium",7,0
1996,"Simulium","medium",8,0
1996,"Simulium","medium",9,10
1996,"Simulium","medium",10,0
1996,"Tabanidae","control",1,0
1996,"Tabanidae","control",2,0
1996,"Tabanidae","control",3,0
1996,"Tabanidae","control",4,0
1996,"Tabanidae","control",5,0
1996,"Tabanidae","control",6,0
1996,"Tabanidae","control",7,0
1996,"Tabanidae","control",8,0
1996,"Tabanidae","control",9,0
1996,"Tabanidae","control",10,0
1996,"Tabanidae","high",1,0
1996,"Tabanidae","high",2,0
1996,"Tabanidae","high",3,0
1996,"Tabanidae","high",4,0
1996,"Tabanidae","high",5,1
1996,"Tabanidae","high",6,1
1996,"Tabanidae","high",7,0
1996,"Tabanidae","high",8,3
1996,"Tabanidae","high",9,0
1996,"Tabanidae","high",10,0
1996,"Tabanidae","low",1,0
1996,"Tabanidae","low",2,0
1996,"Tabanidae","low",3,0
1996,"Tabanidae","low",4,0
1996,"Tabanidae","low",5,0
1996,"Tabanidae","low",6,0
1996,"Tabanidae","low",7,0
1996,"Tabanidae","low",8,0
1996,"Tabanidae","low",9,0
1996,"Tabanidae","low",10,0
1996,"Tabanidae","medium",1,0
1996,"Tabanidae","medium",2,0
1996,"Tabanidae","medium",3,0
1996,"Tabanidae","medium",4,0
1996,"Tabanidae","medium",5,0
1996,"Tabanidae","medium",6,0
1996,"Tabanidae","medium",7,0
1996,"Tabanidae","medium",8,0
1996,"Tabanidae","medium",9,4
1996,"Tabanidae","medium",10,0
1996,"Tanypodinae","control",1,7
1996,"Tanypodinae","control",2,6
1996,"Tanypodinae","control",3,7
1996,"Tanypodinae","control",4,2
1996,"Tanypodinae","control",5,67
1996,"Tanypodinae","control",6,10
1996,"Tanypodinae","control",7,0
1996,"Tanypodinae","control",8,11
1996,"Tanypodinae","control",9,2
1996,"Tanypodinae","control",10,19
1996,"Tanypodinae","high",1,0
1996,"Tanypodinae","high",2,1
1996,"Tanypodinae","high",3,2
1996,"Tanypodinae","high",4,2
1996,"Tanypodinae","high",5,0
1996,"Tanypodinae","high",6,9
1996,"Tanypodinae","high",7,4
1996,"Tanypodinae","high",8,18
1996,"Tanypodinae","high",9,18
1996,"Tanypodinae","high",10,10
1996,"Tanypodinae","low",1,2
1996,"Tanypodinae","low",2,2
1996,"Tanypodinae","low",3,2
1996,"Tanypodinae","low",4,8
1996,"Tanypodinae","low",5,12
1996,"Tanypodinae","low",6,4
1996,"Tanypodinae","low",7,6
1996,"Tanypodinae","low",8,6
1996,"Tanypodinae","low",9,11
1996,"Tanypodinae","low",10,4
1996,"Tanypodinae","medium",1,19
1996,"Tanypodinae","medium",2,15
1996,"Tanypodinae","medium",3,1
1996,"Tanypodinae","medium",4,1
1996,"Tanypodinae","medium",5,4
1996,"Tanypodinae","medium",6,4
1996,"Tanypodinae","medium",7,3
1996,"Tanypodinae","medium",8,7
1996,"Tanypodinae","medium",9,7
1996,"Tanypodinae","medium",10,21
1996,"Tanytarsini","control",1,115
1996,"Tanytarsini","control",2,161
1996,"Tanytarsini","control",3,46
1996,"Tanytarsini","control",4,22
1996,"Tanytarsini","control",5,1572
1996,"Tanytarsini","control",6,189
1996,"Tanytarsini","control",7,18
1996,"Tanytarsini","control",8,80
1996,"Tanytarsini","control",9,33
1996,"Tanytarsini","control",10,337
1996,"Tanytarsini","high",1,17
1996,"Tanytarsini","high",2,13
1996,"Tanytarsini","high",3,82
1996,"Tanytarsini","high",4,7
1996,"Tanytarsini","high",5,65
1996,"Tanytarsini","high",6,101
1996,"Tanytarsini","high",7,46
1996,"Tanytarsini","high",8,85
1996,"Tanytarsini","high",9,40
1996,"Tanytarsini","high",10,108
1996,"Tanytarsini","low",1,185
1996,"Tanytarsini","low",2,8
1996,"Tanytarsini","low",3,12
1996,"Tanytarsini","low",4,2
1996,"Tanytarsini","low",5,1
1996,"Tanytarsini","low",6,28
1996,"Tanytarsini","low",7,34
1996,"Tanytarsini","low",8,5
1996,"Tanytarsini","low",9,10
1996,"Tanytarsini","low",10,17
1996,"Tanytarsini","medium",1,150
1996,"Tanytarsini","medium",2,86
1996,"Tanytarsini","medium",3,68
1996,"Tanytarsini","medium",4,21
1996,"Tanytarsini","medium",5,18
1996,"Tanytarsini","medium",6,34
1996,"Tanytarsini","medium",7,19
1996,"Tanytarsini","medium",8,22
1996,"Tanytarsini","medium",9,63
1996,"Tanytarsini","medium",10,51
1996,"Tipula","control",1,0
1996,"Tipula","control",2,0
1996,"Tipula","control",3,0
1996,"Tipula","control",4,0
1996,"Tipula","control",5,0
1996,"Tipula","control",6,0
1996,"Tipula","control",7,1
1996,"Tipula","control",8,0
1996,"Tipula","control",9,0
1996,"Tipula","control",10,0
1996,"Tipula","high",1,0
1996,"Tipula","high",2,0
1996,"Tipula","high",3,0
1996,"Tipula","high",4,0
1996,"Tipula","high",5,0
1996,"Tipula","high",6,0
1996,"Tipula","high",7,0
1996,"Tipula","high",8,0
1996,"Tipula","high",9,0
1996,"Tipula","high",10,0
1996,"Tipula","low",1,0
1996,"Tipula","low",2,0
1996,"Tipula","low",3,0
1996,"Tipula","low",4,0
1996,"Tipula","low",5,0
1996,"Tipula","low",6,0
1996,"Tipula","low",7,0
1996,"Tipula","low",8,0
1996,"Tipula","low",9,0
1996,"Tipula","low",10,0
1996,"Tipula","medium",1,0
1996,"Tipula","medium",2,0
1996,"Tipula","medium",3,0
1996,"Tipula","medium",4,0
1996,"Tipula","medium",5,0
1996,"Tipula","medium",6,0
1996,"Tipula","medium",7,0
1996,"Tipula","medium",8,0
1996,"Tipula","medium",9,0
1996,"Tipula","medium",10,0
1996,"Trichoptera","control",1,0
1996,"Trichoptera","control",2,0
1996,"Trichoptera","control",3,0
1996,"Trichoptera","control",4,0
1996,"Trichoptera","control",5,0
1996,"Trichoptera","control",6,2
1996,"Trichoptera","control",7,0
1996,"Trichoptera","control",8,2
1996,"Trichoptera","control",9,0
1996,"Trichoptera","control",10,0
1996,"Trichoptera","high",1,0
1996,"Trichoptera","high",2,0
1996,"Trichoptera","high",3,4
1996,"Trichoptera","high",4,11
1996,"Trichoptera","high",5,2
1996,"Trichoptera","high",6,0
1996,"Trichoptera","high",7,4
1996,"Trichoptera","high",8,1
1996,"Trichoptera","high",9,0
1996,"Trichoptera","high",10,0
1996,"Trichoptera","low",1,0
1996,"Trichoptera","low",2,0
1996,"Trichoptera","low",3,0
1996,"Trichoptera","low",4,0
1996,"Trichoptera","low",5,0
1996,"Trichoptera","low",6,0
1996,"Trichoptera","low",7,0
1996,"Trichoptera","low",8,3
1996,"Trichoptera","low",9,1
1996,"Trichoptera","low",10,0
1996,"Trichoptera","medium",1,0
1996,"Trichoptera","medium",2,0
1996,"Trichoptera","medium",3,4
1996,"Trichoptera","medium",4,4
1996,"Trichoptera","medium",5,1
1996,"Trichoptera","medium",6,3
1996,"Trichoptera","medium",7,1
1996,"Trichoptera","medium",8,1
1996,"Trichoptera","medium",9,2
1996,"Trichoptera","medium",10,1
1997,"Alloperla","control",1,1
1997,"Alloperla","control",2,0
1997,"Alloperla","control",3,0
1997,"Alloperla","control",4,0
1997,"Alloperla","control",5,0
1997,"Alloperla","control",6,0
1997,"Alloperla","control",7,1
1997,"Alloperla","control",8,0
1997,"Alloperla","control",9,5
1997,"Alloperla","control",10,0
1997,"Alloperla","high",1,1
1997,"Alloperla","high",2,0
1997,"Alloperla","high",3,0
1997,"Alloperla","high",4,0
1997,"Alloperla","high",5,0
1997,"Alloperla","high",6,0
1997,"Alloperla","high",7,0
1997,"Alloperla","high",8,0
1997,"Alloperla","high",9,1
1997,"Alloperla","high",10,1
1997,"Alloperla","medium",1,1
1997,"Alloperla","medium",2,1
1997,"Alloperla","medium",3,2
1997,"Alloperla","medium",4,0
1997,"Alloperla","medium",5,1
1997,"Alloperla","medium",6,4
1997,"Alloperla","medium",7,2
1997,"Alloperla","medium",8,0
1997,"Alloperla","medium",9,0
1997,"Alloperla","medium",10,1
1997,"Baetis","control",1,12
1997,"Baetis","control",2,5
1997,"Baetis","control",3,3
1997,"Baetis","control",4,35
1997,"Baetis","control",5,0
1997,"Baetis","control",6,33
1997,"Baetis","control",7,0
1997,"Baetis","control",8,2
1997,"Baetis","control",9,26
1997,"Baetis","control",10,2
1997,"Baetis","high",1,4
1997,"Baetis","high",2,1
1997,"Baetis","high",3,13
1997,"Baetis","high",4,4
1997,"Baetis","high",5,31
1997,"Baetis","high",6,3
1997,"Baetis","high",7,25
1997,"Baetis","high",8,8
1997,"Baetis","high",9,27
1997,"Baetis","high",10,2
1997,"Baetis","low",1,0
1997,"Baetis","low",2,2
1997,"Baetis","low",3,2
1997,"Baetis","low",4,7
1997,"Baetis","low",5,5
1997,"Baetis","low",6,0
1997,"Baetis","low",7,4
1997,"Baetis","low",8,2
1997,"Baetis","low",9,0
1997,"Baetis","low",10,3
1997,"Baetis","medium",1,5
1997,"Baetis","medium",2,21
1997,"Baetis","medium",3,12
1997,"Baetis","medium",4,9
1997,"Baetis","medium",5,2
1997,"Baetis","medium",6,25
1997,"Baetis","medium",7,16
1997,"Baetis","medium",8,1
1997,"Baetis","medium",9,11
1997,"Baetis","medium",10,5
1997,"Ceratopogonidae","control",1,6
1997,"Ceratopogonidae","control",2,6
1997,"Ceratopogonidae","control",3,0
1997,"Ceratopogonidae","control",4,25
1997,"Ceratopogonidae","control",5,0
1997,"Ceratopogonidae","control",6,10
1997,"Ceratopogonidae","control",7,0
1997,"Ceratopogonidae","control",8,5
1997,"Ceratopogonidae","control",9,2
1997,"Ceratopogonidae","control",10,40
1997,"Ceratopogonidae","high",1,1
1997,"Ceratopogonidae","high",2,1
1997,"Ceratopogonidae","high",3,2
1997,"Ceratopogonidae","high",4,0
1997,"Ceratopogonidae","high",5,17
1997,"Ceratopogonidae","high",6,1
1997,"Ceratopogonidae","high",7,11
1997,"Ceratopogonidae","high",8,1
1997,"Ceratopogonidae","high",9,21
1997,"Ceratopogonidae","high",10,2
1997,"Ceratopogonidae","low",1,3
1997,"Ceratopogonidae","low",2,1
1997,"Ceratopogonidae","low",3,3
1997,"Ceratopogonidae","low",4,5
1997,"Ceratopogonidae","low",5,7
1997,"Ceratopogonidae","low",6,7
1997,"Ceratopogonidae","low",7,6
1997,"Ceratopogonidae","low",8,0
1997,"Ceratopogonidae","low",9,2
1997,"Ceratopogonidae","low",10,1
1997,"Ceratopogonidae","medium",1,1
1997,"Ceratopogonidae","medium",2,14
1997,"Ceratopogonidae","medium",3,1
1997,"Ceratopogonidae","medium",4,0
1997,"Ceratopogonidae","medium",5,5
1997,"Ceratopogonidae","medium",6,36
1997,"Ceratopogonidae","medium",7,13
1997,"Ceratopogonidae","medium",8,4
1997,"Ceratopogonidae","medium",9,19
1997,"Ceratopogonidae","medium",10,8
1997,"Chelifera","control",1,5
1997,"Chelifera","control",2,0
1997,"Chelifera","control",3,0
1997,"Chelifera","control",4,0
1997,"Chelifera","control",5,0
1997,"Chelifera","control",6,5
1997,"Chelifera","control",7,0
1997,"Chelifera","control",8,0
1997,"Chelifera","control",9,2
1997,"Chelifera","control",10,7
1997,"Chelifera","high",1,0
1997,"Chelifera","high",2,0
1997,"Chelifera","high",3,1
1997,"Chelifera","high",4,0
1997,"Chelifera","high",5,0
1997,"Chelifera","high",6,0
1997,"Chelifera","high",7,1
1997,"Chelifera","high",8,0
1997,"Chelifera","high",9,3
1997,"Chelifera","high",10,1
1997,"Chelifera","low",1,0
1997,"Chelifera","low",2,0
1997,"Chelifera","low",3,0
1997,"Chelifera","low",4,0
1997,"Chelifera","low",5,0
1997,"Chelifera","low",6,1
1997,"Chelifera","low",7,0
1997,"Chelifera","low",8,0
1997,"Chelifera","low",9,0
1997,"Chelifera","low",10,0
1997,"Chelifera","medium",1,0
1997,"Chelifera","medium",2,1
1997,"Chelifera","medium",3,0
1997,"Chelifera","medium",4,0
1997,"Chelifera","medium",5,0
1997,"Chelifera","medium",6,0
1997,"Chelifera","medium",7,0
1997,"Chelifera","medium",8,0
1997,"Chelifera","medium",9,1
1997,"Chelifera","medium",10,0
1997,"Cheumatopsyche","control",1,0
1997,"Cheumatopsyche","control",2,0
1997,"Cheumatopsyche","control",3,0
1997,"Cheumatopsyche","control",4,0
1997,"Cheumatopsyche","control",5,0
1997,"Cheumatopsyche","control",6,0
1997,"Cheumatopsyche","control",7,0
1997,"Cheumatopsyche","control",8,0
1997,"Cheumatopsyche","control",9,0
1997,"Cheumatopsyche","control",10,0
1997,"Cheumatopsyche","high",1,0
1997,"Cheumatopsyche","high",2,0
1997,"Cheumatopsyche","high",3,0
1997,"Cheumatopsyche","high",4,0
1997,"Cheumatopsyche","high",5,0
1997,"Cheumatopsyche","high",6,0
1997,"Cheumatopsyche","high",7,0
1997,"Cheumatopsyche","high",8,0
1997,"Cheumatopsyche","high",9,0
1997,"Cheumatopsyche","high",10,0
1997,"Chironomidae","control",1,50
1997,"Chironomidae","control",2,13
1997,"Chironomidae","control",3,13
1997,"Chironomidae","control",4,46
1997,"Chironomidae","control",5,6
1997,"Chironomidae","control",6,20
1997,"Chironomidae","control",7,6
1997,"Chironomidae","control",8,4
1997,"Chironomidae","control",9,21
1997,"Chironomidae","control",10,22
1997,"Chironomidae","high",1,11
1997,"Chironomidae","high",2,13
1997,"Chironomidae","high",3,37
1997,"Chironomidae","high",4,3
1997,"Chironomidae","high",5,60
1997,"Chironomidae","high",6,9
1997,"Chironomidae","high",7,54
1997,"Chironomidae","high",8,26
1997,"Chironomidae","high",9,100
1997,"Chironomidae","high",10,15
1997,"Chironomidae","low",1,37
1997,"Chironomidae","low",2,103
1997,"Chironomidae","low",3,32
1997,"Chironomidae","low",4,74
1997,"Chironomidae","low",5,41
1997,"Chironomidae","low",6,74
1997,"Chironomidae","low",7,119
1997,"Chironomidae","low",8,13
1997,"Chironomidae","low",9,95
1997,"Chironomidae","low",10,93
1997,"Chironomidae","medium",1,16
1997,"Chironomidae","medium",2,136
1997,"Chironomidae","medium",3,50
1997,"Chironomidae","medium",4,27
1997,"Chironomidae","medium",5,22
1997,"Chironomidae","medium",6,144
1997,"Chironomidae","medium",7,75
1997,"Chironomidae","medium",8,27
1997,"Chironomidae","medium",9,173
1997,"Chironomidae","medium",10,83
1997,"Chloroperlidae","control",1,0
1997,"Chloroperlidae","control",2,6
1997,"Chloroperlidae","control",3,1
1997,"Chloroperlidae","control",4,6
1997,"Chloroperlidae","control",5,0
1997,"Chloroperlidae","control",6,4
1997,"Chloroperlidae","control",7,0
1997,"Chloroperlidae","control",8,2
1997,"Chloroperlidae","control",9,0
1997,"Chloroperlidae","control",10,16
1997,"Chloroperlidae","high",1,0
1997,"Chloroperlidae","high",2,0
1997,"Chloroperlidae","high",3,2
1997,"Chloroperlidae","high",4,0
1997,"Chloroperlidae","high",5,3
1997,"Chloroperlidae","high",6,0
1997,"Chloroperlidae","high",7,2
1997,"Chloroperlidae","high",8,0
1997,"Chloroperlidae","high",9,2
1997,"Chloroperlidae","high",10,0
1997,"Chloroperlidae","low",1,0
1997,"Chloroperlidae","low",2,0
1997,"Chloroperlidae","low",3,0
1997,"Chloroperlidae","low",4,0
1997,"Chloroperlidae","low",5,0
1997,"Chloroperlidae","low",6,1
1997,"Chloroperlidae","low",7,0
1997,"Chloroperlidae","low",8,0
1997,"Chloroperlidae","low",9,0
1997,"Chloroperlidae","low",10,0
1997,"Chloroperlidae","medium",1,1
1997,"Chloroperlidae","medium",2,2
1997,"Chloroperlidae","medium",3,0
1997,"Chloroperlidae","medium",4,1
1997,"Chloroperlidae","medium",5,0
1997,"Chloroperlidae","medium",6,0
1997,"Chloroperlidae","medium",7,2
1997,"Chloroperlidae","medium",8,1
1997,"Chloroperlidae","medium",9,0
1997,"Chloroperlidae","medium",10,1
1997,"Chloroperlinae","control",1,5
1997,"Chloroperlinae","control",2,0
1997,"Chloroperlinae","control",3,2
1997,"Chloroperlinae","control",4,4
1997,"Chloroperlinae","control",5,2
1997,"Chloroperlinae","control",6,1
1997,"Chloroperlinae","control",7,3
1997,"Chloroperlinae","control",8,0
1997,"Chloroperlinae","control",9,2
1997,"Chloroperlinae","control",10,2
1997,"Chloroperlinae","high",1,11
1997,"Chloroperlinae","high",2,2
1997,"Chloroperlinae","high",3,4
1997,"Chloroperlinae","high",4,0
1997,"Chloroperlinae","high",5,7
1997,"Chloroperlinae","high",6,3
1997,"Chloroperlinae","high",7,2
1997,"Chloroperlinae","high",8,5
1997,"Chloroperlinae","high",9,6
1997,"Chloroperlinae","high",10,0
1997,"Chloroperlinae","low",1,7
1997,"Chloroperlinae","low",2,10
1997,"Chloroperlinae","low",3,14
1997,"Chloroperlinae","low",4,15
1997,"Chloroperlinae","low",5,4
1997,"Chloroperlinae","low",6,10
1997,"Chloroperlinae","low",7,3
1997,"Chloroperlinae","low",8,3
1997,"Chloroperlinae","low",9,0
1997,"Chloroperlinae","low",10,6
1997,"Chloroperlinae","medium",1,2
1997,"Chloroperlinae","medium",2,4
1997,"Chloroperlinae","medium",3,1
1997,"Chloroperlinae","medium",4,2
1997,"Chloroperlinae","medium",5,2
1997,"Chloroperlinae","medium",6,3
1997,"Chloroperlinae","medium",7,12
1997,"Chloroperlinae","medium",8,0
1997,"Chloroperlinae","medium",9,8
1997,"Chloroperlinae","medium",10,8
1997,"Dicranota","control",1,8
1997,"Dicranota","control",2,2
1997,"Dicranota","control",3,2
1997,"Dicranota","control",4,8
1997,"Dicranota","control",5,0
1997,"Dicranota","control",6,4
1997,"Dicranota","control",7,2
1997,"Dicranota","control",8,3
1997,"Dicranota","control",9,7
1997,"Dicranota","control",10,3
1997,"Dicranota","high",1,1
1997,"Dicranota","high",2,1
1997,"Dicranota","high",3,1
1997,"Dicranota","high",4,0
1997,"Dicranota","high",5,1
1997,"Dicranota","high",6,1
1997,"Dicranota","high",7,4
1997,"Dicranota","high",8,2
1997,"Dicranota","high",9,8
1997,"Dicranota","high",10,2
1997,"Dicranota","low",1,4
1997,"Dicranota","low",2,13
1997,"Dicranota","low",3,7
1997,"Dicranota","low",4,9
1997,"Dicranota","low",5,7
1997,"Dicranota","low",6,6
1997,"Dicranota","low",7,10
1997,"Dicranota","low",8,2
1997,"Dicranota","low",9,2
1997,"Dicranota","low",10,8
1997,"Dicranota","medium",1,1
1997,"Dicranota","medium",2,14
1997,"Dicranota","medium",3,5
1997,"Dicranota","medium",4,3
1997,"Dicranota","medium",5,0
1997,"Dicranota","medium",6,2
1997,"Dicranota","medium",7,4
1997,"Dicranota","medium",8,1
1997,"Dicranota","medium",9,15
1997,"Dicranota","medium",10,10
1997,"Diptera","control",1,6
1997,"Diptera","control",2,2
1997,"Diptera","control",3,0
1997,"Diptera","control",4,5
1997,"Diptera","control",5,1
1997,"Diptera","control",6,2
1997,"Diptera","control",7,0
1997,"Diptera","control",8,0
1997,"Diptera","control",9,0
1997,"Diptera","control",10,4
1997,"Diptera","high",1,0
1997,"Diptera","high",2,1
1997,"Diptera","high",3,7
1997,"Diptera","high",4,0
1997,"Diptera","high",5,0
1997,"Diptera","high",6,1
1997,"Diptera","high",7,2
1997,"Diptera","high",8,2
1997,"Diptera","high",9,5
1997,"Diptera","high",10,0
1997,"Diptera","low",1,2
1997,"Diptera","low",2,1
1997,"Diptera","low",3,0
1997,"Diptera","low",4,13
1997,"Diptera","low",5,2
1997,"Diptera","low",6,6
1997,"Diptera","low",7,8
1997,"Diptera","low",8,0
1997,"Diptera","low",9,7
1997,"Diptera","low",10,4
1997,"Diptera","medium",1,0
1997,"Diptera","medium",2,11
1997,"Diptera","medium",3,3
